id;name;coordinates_x;coordinates_y;creation_date;from_x;from_y;from_z;to_x;to_y;to_z;distance;price
7052;Rho-6952;-368;-199;2026-05-21T21:27:52.668612249+03:00[Europe/Moscow];57.018204;79.31338140386569;713;0.21533966;18.85104224787632;27;9330;409.65
7053;Mu-6953;-932;-848;2026-05-21T21:27:52.670783165+03:00[Europe/Moscow];86.895065;51.46217636777811;231;-77.91264;90.98304338681703;767;9524;32.82
7054;Rho-6954;-847;56;2026-05-21T21:27:52.672956832+03:00[Europe/Moscow];-65.30268;37.65667422117281;396;6.6497803;8.807606134917307;172;1231;412.55
7055;Alpha-6955;-204;-958;2026-05-21T21:27:52.675115135+03:00[Europe/Moscow];-11.479141;-76.1958286924615;942;80.037094;-7.524619828714691;585;5965;948.84
7056;Xi-6956;-329;-245;2026-05-21T21:27:52.677353244+03:00[Europe/Moscow];78.1102;71.43010308953833;301;-26.9897;99.50304469819991;467;5143;481.77
7057;Pi-6957;726;-619;2026-05-21T21:27:52.679571936+03:00[Europe/Moscow];98.827805;-61.58782304425583;285;61.35681;-22.773085828081904;432;806;492.52
7058;Nu-6958;-986;417;2026-05-21T21:27:52.681721113+03:00[Europe/Moscow];-67.89801;8.388287622630841;381;52.515167;76.05732814694608;625;6578;818.72
7059;Omicron-6959;620;85;2026-05-21T21:27:52.683863055+03:00[Europe/Moscow];94.68527;41.32568325627443;339;-97.43313;43.80829139119925;820;4249;841.98
7060;Lambda-6960;-457;-71;2026-05-21T21:27:52.686033696+03:00[Europe/Moscow];1.430809;61.982220033176276;558;-49.61907;-69.37465930824274;519;7334;567.58
7061;Alpha-6961;448;783;2026-05-21T21:27:52.688211355+03:00[Europe/Moscow];-67.46737;-95.71293598521828;805;20.709274;20.355766266378183;199;4545;756.28
7062;Delta-6962;644;-302;2026-05-21T21:27:52.690342560+03:00[Europe/Moscow];-74.420906;30.558723559089884;814;11.830246;-51.15804070678909;95;3766;93.04
7063;Omicron-6963;-69;-137;2026-05-21T21:27:52.692672046+03:00[Europe/Moscow];-30.894318;32.759812816857874;679;42.28656;75.7300025615013;839;8389;465.96
7064;Upsilon-6964;182;971;2026-05-21T21:27:52.694795646+03:00[Europe/Moscow];60.46974;54.682226303192635;165;-20.22834;-6.514569834401726;693;4553;899.58
7065;Upsilon-6965;130;167;2026-05-21T21:27:52.696939424+03:00[Europe/Moscow];3.2094955;83.90903890508537;1;68.69112;-3.1318060886211754;107;835;701.34
7066;Psi-6966;-764;622;2026-05-21T21:27:52.699082412+03:00[Europe/Moscow];31.178177;41.32387021445993;450;47.921783;43.64194251673712;686;8506;613.35
7067;Delta-6967;-252;-136;2026-05-21T21:27:52.701398043+03:00[Europe/Moscow];-56.61799;-60.175807550853165;273;-72.02837;20.680882680580083;290;6334;389.61
7068;Alpha-6968;245;-481;2026-05-21T21:27:52.703503520+03:00[Europe/Moscow];21.806229;18.69711648104615;880;-4.6359634;-56.954481263204414;638;2313;887.59
7069;Alpha-6969;-685;837;2026-05-21T21:27:52.705635029+03:00[Europe/Moscow];84.691925;91.06133228853938;318;0.67554474;-15.892100693076799;380;8040;698.13
7070;Zeta-6970;776;-114;2026-05-21T21:27:52.707780733+03:00[Europe/Moscow];31.974579;13.185768337910048;28;93.626236;-71.14991386401685;839;8171;469.95
7071;Tau-6971;-908;-645;2026-05-21T21:27:52.709913873+03:00[Europe/Moscow];12.917999;86.9423736540653;480;52.883255;-13.917845140532961;276;7257;474.22
7072;Xi-6972;727;-540;2026-05-21T21:27:52.712195961+03:00[Europe/Moscow];-95.17797;-27.561007551835772;400;43.114502;-7.575652750694985;598;923;93.14
7073;Pi-6973;-638;165;2026-05-21T21:27:52.714433133+03:00[Europe/Moscow];-13.093124;-66.57675994233232;919;57.554688;-90.65812436880667;317;7190;73.55
7074;Zeta-6974;-144;794;2026-05-21T21:27:52.716624071+03:00[Europe/Moscow];-46.810375;68.40258739810011;576;91.94699;13.659235111218663;84;4668;991.49
7075;Eta-6975;-368;-258;2026-05-21T21:27:52.718760757+03:00[Europe/Moscow];44.222427;61.85233785515163;900;78.852264;-57.24661532349218;336;6665;53.79
7076;Epsilon-6976;704;-853;2026-05-21T21:27:52.720896328+03:00[Europe/Moscow];-25.671944;7.434152337492023;543;-99.135796;-79.75534227870702;210;9660;976.32
7077;Nu-6977;-164;57;2026-05-21T21:27:52.723079447+03:00[Europe/Moscow];31.009735;12.024215836949821;328;3.4731598;81.19037320410837;614;8101;734.54
7078;Sigma-6978;-896;773;2026-05-21T21:27:52.725278905+03:00[Europe/Moscow];40.720505;43.34439177128402;418;94.215805;57.982291968011566;5;8165;117.97
7079;Beta-6979;230;618;2026-05-21T21:27:52.727429223+03:00[Europe/Moscow];65.79059;45.67670670835062;750;79.20761;87.84875102219877;564;3883;435.54
7080;Epsilon-6980;-247;-269;2026-05-21T21:27:52.729522807+03:00[Europe/Moscow];-74.584656;-26.842445338086705;287;66.19664;-11.035585388904707;515;2251;349.83
7081;Beta-6981;-946;-385;2026-05-21T21:27:52.731620866+03:00[Europe/Moscow];-81.97477;34.888200144838834;291;60.97899;-75.12712749071503;305;3555;509.75
7082;Zeta-6982;721;844;2026-05-21T21:27:52.733732739+03:00[Europe/Moscow];-24.196709;34.7065187429734;340;17.136536;3.436958249146855;638;5298;795.69
7083;Mu-6983;88;174;2026-05-21T21:27:52.735873244+03:00[Europe/Moscow];-66.64577;61.344491051303095;236;95.99275;-35.075096150262326;496;7551;356.97
7084;Gamma-6984;252;372;2026-05-21T21:27:52.738001376+03:00[Europe/Moscow];64.146454;45.136401829727646;630;29.437332;42.429842398614795;746;5289;726.51
7085;Eta-6985;-900;972;2026-05-21T21:27:52.740330186+03:00[Europe/Moscow];-37.520874;-81.14521036330717;794;89.449066;45.11864853021035;647;896;530.56
7086;Pi-6986;-579;808;2026-05-21T21:27:52.742456093+03:00[Europe/Moscow];-94.91206;11.757565832097399;884;-22.884224;-97.19736522568599;342;817;853.60
7087;Sigma-6987;53;-664;2026-05-21T21:27:52.744586004+03:00[Europe/Moscow];47.776672;71.67852065391122;795;95.898026;-51.944956142639455;784;3929;701.39
7088;Eta-6988;59;-777;2026-05-21T21:27:52.746748082+03:00[Europe/Moscow];-9.888199;-20.476634056008862;581;67.283875;-64.68722756816696;593;5672;536.24
7089;Zeta-6989;387;-927;2026-05-21T21:27:52.748897798+03:00[Europe/Moscow];81.408615;43.32592922824074;321;43.496613;81.19467475629281;552;4480;211.13
7090;Iota-6990;559;-718;2026-05-21T21:27:52.751154282+03:00[Europe/Moscow];29.378372;86.03233034699676;627;-25.933205;65.31737083926848;89;1071;70.92
7091;Mu-6991;217;-339;2026-05-21T21:27:52.753424135+03:00[Europe/Moscow];71.81517;71.90052645159417;338;-10.790848;-70.94504743026437;158;9020;853.55
7092;Rho-6992;-154;-141;2026-05-21T21:27:52.755577730+03:00[Europe/Moscow];95.86401;61.661894001273595;623;-61.87185;32.874645915383866;401;3363;107.40
7093;Pi-6993;-141;148;2026-05-21T21:27:52.757729616+03:00[Europe/Moscow];89.92514;5.87232026373556;270;-10.959412;13.930097099363522;662;1845;319.35
7094;Theta-6994;-94;-321;2026-05-21T21:27:52.759862287+03:00[Europe/Moscow];50.099854;3.2146341154015943;649;2.4494324;-23.01355730526342;517;9136;829.50
7095;Lambda-6995;-464;171;2026-05-21T21:27:52.762128740+03:00[Europe/Moscow];18.694176;22.670593841186104;670;-91.72601;-35.57418911533554;992;4751;702.22
7096;Beta-6996;-955;51;2026-05-21T21:27:52.764558223+03:00[Europe/Moscow];-63.337494;-25.266088101947744;222;-28.341293;0.5790598746927174;626;4198;831.95
7097;Pi-6997;-304;-80;2026-05-21T21:27:52.766688606+03:00[Europe/Moscow];27.679398;97.59396612059851;727;-65.55098;-64.15929931394619;756;6132;73.07
7098;Phi-6998;-767;-299;2026-05-21T21:27:52.768825176+03:00[Europe/Moscow];53.985687;-55.60165252197724;676;49.09366;59.854056509439374;939;6826;837.72
7099;Xi-6999;-890;340;2026-05-21T21:27:52.770964291+03:00[Europe/Moscow];46.127533;55.3589821827739;664;-45.1545;-71.53973883136855;297;2187;408.91
7100;Theta-7000;379;991;2026-05-21T21:27:52.773290989+03:00[Europe/Moscow];-0.9625168;-64.91141810899006;689;-4.334282;-79.72448850284823;948;158;371.79
7101;Rho-7001;746;209;2026-05-21T21:27:52.775484056+03:00[Europe/Moscow];-81.47345;35.59125611273066;168;-26.83635;37.831512538456934;279;9208;52.27
7102;Mu-7002;360;469;2026-05-21T21:27:52.777612650+03:00[Europe/Moscow];-33.306244;-99.65006279027942;880;79.136566;34.9533041243908;100;2581;36.29
7103;Psi-7003;474;493;2026-05-21T21:27:52.779745765+03:00[Europe/Moscow];-93.835815;56.709952610650134;936;-55.640175;-72.60919127414141;375;8442;16.57
7104;Omega-7004;628;913;2026-05-21T21:27:52.781894501+03:00[Europe/Moscow];50.018982;97.87076094609961;610;-10.663605;60.693124400060896;468;4173;68.38
7105;Pi-7005;499;634;2026-05-21T21:27:52.784160060+03:00[Europe/Moscow];-87.33037;64.96776241863941;159;74.85782;-80.79369534009253;8;6546;856.63
7106;Pi-7006;-110;-439;2026-05-21T21:27:52.786452759+03:00[Europe/Moscow];-72.39448;89.58056239500522;584;6.346962;-94.72007425732455;459;8981;105.25
7107;Omega-7007;-741;718;2026-05-21T21:27:52.788581450+03:00[Europe/Moscow];-7.0438004;-29.561972070331038;492;71.828384;12.147864761812556;233;1641;553.01
7108;Psi-7008;496;-207;2026-05-21T21:27:52.790732329+03:00[Europe/Moscow];6.448807;61.544041993957336;853;-13.670525;79.38597650498741;35;3245;480.63
7109;Omicron-7009;529;209;2026-05-21T21:27:52.792881011+03:00[Europe/Moscow];62.702072;61.93030800255809;869;-81.27111;-54.05812733919224;156;241;716.26
7110;Pi-7010;394;584;2026-05-21T21:27:52.795154177+03:00[Europe/Moscow];-57.156242;27.602621830396373;436;44.756027;4.390316006000816;514;1752;36.59
7111;Mu-7011;-309;-620;2026-05-21T21:27:52.797326823+03:00[Europe/Moscow];63.080795;-86.98803787630129;370;67.5051;99.27723709278757;467;3281;642.77
7112;Upsilon-7012;809;275;2026-05-21T21:27:52.799494554+03:00[Europe/Moscow];-14.047226;-28.843449784826774;770;-51.471687;-77.49434687133106;416;643;91.41
7113;Delta-7013;964;-395;2026-05-21T21:27:52.801618276+03:00[Europe/Moscow];-99.71528;-44.37239972579496;883;-28.884483;3.8684030045456126;514;5709;540.59
7114;Eta-7014;-355;-624;2026-05-21T21:27:52.803752761+03:00[Europe/Moscow];32.856537;-8.797298609881096;828;-93.2279;-88.26348531704222;542;1019;912.31
7115;Gamma-7015;858;-715;2026-05-21T21:27:52.806024081+03:00[Europe/Moscow];39.083527;23.71839314667845;646;-83.34531;-4.741936415602737;56;383;20.85
7116;Epsilon-7016;658;-777;2026-05-21T21:27:52.808362114+03:00[Europe/Moscow];-67.37603;12.922931162107233;395;2.9461746;-53.83723674427385;190;1195;296.67
7117;Epsilon-7017;-359;-475;2026-05-21T21:27:52.810495764+03:00[Europe/Moscow];-11.438499;46.60186675255085;958;78.264175;91.38680577229556;944;3332;694.23
7118;Delta-7018;-384;-693;2026-05-21T21:27:52.812628094+03:00[Europe/Moscow];85.419785;50.29290990401691;218;-29.87896;38.12822802254806;741;1565;646.66
7119;Xi-7019;-858;644;2026-05-21T21:27:52.814772973+03:00[Europe/Moscow];56.019775;-1.778826142564455;296;99.29248;2.650718784169001;42;378;494.61
7120;Kappa-7020;24;-391;2026-05-21T21:27:52.817011774+03:00[Europe/Moscow];30.35727;-71.03606935918016;345;74.519516;33.87227471528132;552;6154;971.85
7121;Sigma-7021;-682;-172;2026-05-21T21:27:52.819305149+03:00[Europe/Moscow];78.59836;75.72066114461614;104;-96.365974;27.876427211762362;201;7584;973.90
7122;Alpha-7022;-793;-547;2026-05-21T21:27:52.821514394+03:00[Europe/Moscow];94.646866;-74.83662554655517;453;-87.31567;76.1372829226726;23;8855;930.22
7123;Lambda-7023;305;964;2026-05-21T21:27:52.823635068+03:00[Europe/Moscow];79.40022;92.78147006814879;110;22.257744;-39.64553668235822;185;9583;372.05
7124;Eta-7024;342;523;2026-05-21T21:27:52.825749742+03:00[Europe/Moscow];-11.444;79.80056578716633;104;85.578476;-99.2717494656877;439;3639;195.64
7125;Psi-7025;912;548;2026-05-21T21:27:52.828022631+03:00[Europe/Moscow];69.75603;-84.81567523388111;843;-10.62043;10.603055824080784;166;7588;737.51
7126;Psi-7026;142;493;2026-05-21T21:27:52.830275489+03:00[Europe/Moscow];60.976517;-45.11705519400617;400;0.64572144;-94.90901525874591;16;4247;227.24
7127;Zeta-7027;194;985;2026-05-21T21:27:52.832540137+03:00[Europe/Moscow];64.41406;-55.006954621409875;698;-76.13008;-12.694344054375634;703;1336;498.62
7128;Kappa-7028;-341;201;2026-05-21T21:27:52.834669891+03:00[Europe/Moscow];-93.5431;-90.73640427353695;643;-57.89622;-74.53302905984951;270;6231;153.68
7129;Delta-7029;779;112;2026-05-21T21:27:52.836806723+03:00[Europe/Moscow];-90.51512;-26.979521042993568;892;-12.777885;10.704721352424883;536;5683;214.89
7130;Psi-7030;-76;267;2026-05-21T21:27:52.838915845+03:00[Europe/Moscow];-45.07209;91.19100708419202;793;-89.2845;74.67058249163381;868;4671;401.00
7131;Upsilon-7031;-704;-907;2026-05-21T21:27:52.841139983+03:00[Europe/Moscow];90.80643;-92.39507797242403;495;-65.98271;21.112833373009778;340;6891;34.29
7132;Mu-7032;-537;-565;2026-05-21T21:27:52.843397848+03:00[Europe/Moscow];75.81421;84.54626423020252;905;35.31839;-47.72596922652663;213;3269;665.91
7133;Kappa-7033;-774;285;2026-05-21T21:27:52.845575766+03:00[Europe/Moscow];-65.056076;69.10665616892985;921;-19.681465;-31.937409956155122;191;9706;818.64
7134;Delta-7034;-364;-926;2026-05-21T21:27:52.847720752+03:00[Europe/Moscow];26.827827;-58.626878908288724;47;-69.62878;-26.9531017284572;221;6678;379.90
7135;Chi-7035;956;423;2026-05-21T21:27:52.849861601+03:00[Europe/Moscow];92.394226;15.414534937112805;558;-29.961357;-8.305295768544013;459;7877;501.58
7136;Upsilon-7036;407;-576;2026-05-21T21:27:52.852117163+03:00[Europe/Moscow];83.75073;-97.23091923709232;831;86.946;67.7659647575785;194;5022;112.59
7137;Lambda-7037;-601;339;2026-05-21T21:27:52.854445485+03:00[Europe/Moscow];96.353226;-66.69241375632662;664;-77.65401;-79.71679753424617;586;8910;702.15
7138;Nu-7038;166;-658;2026-05-21T21:27:52.856586473+03:00[Europe/Moscow];53.270477;25.07518945439098;908;79.19681;-55.169275611737234;142;9415;571.03
7139;Eta-7039;589;-574;2026-05-21T21:27:52.858722224+03:00[Europe/Moscow];-1.137413;-58.64289202087396;688;88.24875;75.62420611622213;601;3670;185.29
7140;Eta-7040;621;785;2026-05-21T21:27:52.860853482+03:00[Europe/Moscow];-70.80125;-18.914548922972287;576;24.19976;44.600657073365056;958;3791;931.58
7141;Xi-7041;-284;999;2026-05-21T21:27:52.863118488+03:00[Europe/Moscow];71.221054;-41.749029452151376;589;42.097168;-88.27238079117372;538;3981;943.21
7142;Omega-7042;-242;295;2026-05-21T21:27:52.865492337+03:00[Europe/Moscow];35.677185;57.417699277665264;168;57.05789;-37.35246898032594;371;3262;626.71
7143;Beta-7043;649;-180;2026-05-21T21:27:52.867626932+03:00[Europe/Moscow];61.012497;-3.7942238431972157;0;-63.62575;-70.37376335312679;597;6944;993.73
7144;Lambda-7044;571;484;2026-05-21T21:27:52.869800444+03:00[Europe/Moscow];-97.13117;33.356160998921496;55;37.218307;8.088580097507858;459;2928;402.65
7145;Epsilon-7045;-381;-196;2026-05-21T21:27:52.871978795+03:00[Europe/Moscow];-87.44513;-91.55333990628836;950;-87.440155;-12.000485406948357;116;9779;17.75
7146;Pi-7046;-261;-938;2026-05-21T21:27:52.874180890+03:00[Europe/Moscow];-46.72866;69.63081441679165;359;-12.064484;97.49834276503219;704;9128;332.64
7147;Delta-7047;-6;150;2026-05-21T21:27:52.876507228+03:00[Europe/Moscow];76.72516;-4.4792112510401125;822;54.32811;0.9419358826684032;353;1472;586.08
7148;Gamma-7048;250;899;2026-05-21T21:27:52.878679970+03:00[Europe/Moscow];21.825882;32.95479997018401;469;32.595856;29.308957795810784;675;6505;595.62
7149;Upsilon-7049;489;-29;2026-05-21T21:27:52.880877040+03:00[Europe/Moscow];27.748451;26.10550242788294;391;45.74109;-62.600578053274326;883;4454;211.33
7150;Omega-7050;-133;-192;2026-05-21T21:27:52.883063764+03:00[Europe/Moscow];-22.261574;-3.8738103622000466;873;88.04002;72.74824224428386;590;878;721.61
7151;Rho-7051;-194;-453;2026-05-21T21:27:52.885171708+03:00[Europe/Moscow];-41.861034;75.8089486812398;682;37.353165;16.84766925634939;804;5342;107.19
7152;Nu-7052;918;324;2026-05-21T21:27:52.887532894+03:00[Europe/Moscow];9.621536;-34.5949699286263;973;-78.41695;-22.22317620870311;99;5665;655.44
7153;Omicron-7053;521;712;2026-05-21T21:27:52.889708215+03:00[Europe/Moscow];84.79494;98.73706907377272;517;53.275818;25.79262217856578;639;4612;564.29
7154;Rho-7054;405;-591;2026-05-21T21:27:52.891923049+03:00[Europe/Moscow];94.838425;-67.29078029774386;288;49.00708;-58.02584240891875;222;8478;360.40
7155;Zeta-7055;476;299;2026-05-21T21:27:52.894301120+03:00[Europe/Moscow];-37.65279;-33.1844154170154;164;41.178375;33.666386704554526;521;9786;806.23
7156;Omicron-7056;-147;706;2026-05-21T21:27:52.896541710+03:00[Europe/Moscow];10.006081;-19.760011153719063;572;-25.43039;25.728575524548305;174;1806;753.53
7157;Omega-7057;840;-922;2026-05-21T21:27:52.898752916+03:00[Europe/Moscow];-62.558006;-34.62310082970312;600;-15.113022;-48.2746775874952;94;5740;415.68
7158;Phi-7058;568;611;2026-05-21T21:27:52.900976270+03:00[Europe/Moscow];73.695145;65.64991157712791;736;-43.42203;-8.73796421686255;261;6550;9.74
7159;Gamma-7059;250;409;2026-05-21T21:27:52.903362551+03:00[Europe/Moscow];-23.360596;5.384713847780503;157;4.9023514;-95.32827161622282;384;3380;347.44
7160;Omega-7060;-144;-988;2026-05-21T21:27:52.905560125+03:00[Europe/Moscow];-10.626862;-0.4662016842514447;711;-76.927925;28.540809341346772;734;4956;408.75
7161;Upsilon-7061;-404;-947;2026-05-21T21:27:52.907783063+03:00[Europe/Moscow];71.38483;-27.534685749937054;345;-79.3237;75.43422263370053;956;7195;430.29
7162;Eta-7062;-254;496;2026-05-21T21:27:52.910156439+03:00[Europe/Moscow];61.190872;-81.42163303720062;471;-63.400875;43.00296624175144;654;9267;39.47
7163;Gamma-7063;-261;-973;2026-05-21T21:27:52.912752005+03:00[Europe/Moscow];30.119461;54.677673894934344;292;-27.835396;-56.72499228306347;639;1020;345.55
7164;Kappa-7064;-447;-979;2026-05-21T21:27:52.914961215+03:00[Europe/Moscow];77.50368;-31.318944261176853;476;19.49546;2.489782003080478;997;3905;136.00
7165;Iota-7065;-726;834;2026-05-21T21:27:52.917332492+03:00[Europe/Moscow];41.971756;-33.30266507655264;365;-80.47559;33.979843879701775;641;7937;842.16
7166;Tau-7066;-996;389;2026-05-21T21:27:52.919460104+03:00[Europe/Moscow];50.011078;-81.4641044016583;237;-32.768013;-86.19373727501159;165;7326;414.66
7167;Sigma-7067;961;-126;2026-05-21T21:27:52.921596540+03:00[Europe/Moscow];-31.486221;26.400435252387084;663;-20.014809;-90.90839495964842;965;3938;580.55
7168;Phi-7068;726;-629;2026-05-21T21:27:52.923739638+03:00[Europe/Moscow];-90.52689;-72.23788992313239;802;80.6384;-30.307549957663028;330;2646;330.99
7169;Phi-7069;-465;-353;2026-05-21T21:27:52.925892421+03:00[Europe/Moscow];14.431274;84.68939047024367;148;-93.04645;-85.1789794259888;807;6632;860.81
7170;Omicron-7070;-164;-329;2026-05-21T21:27:52.928153283+03:00[Europe/Moscow];26.949776;70.75186320320717;182;-37.89332;-41.29244300863262;849;7706;898.88
7171;Sigma-7071;750;-662;2026-05-21T21:27:52.930439688+03:00[Europe/Moscow];47.072815;-91.90553759009833;916;79.514114;35.569663044826626;347;7205;874.29
7172;Eta-7072;-827;-700;2026-05-21T21:27:52.932593850+03:00[Europe/Moscow];39.742966;-79.32453936070851;261;84.87373;-24.78512505466506;439;7017;62.24
7173;Epsilon-7073;-930;780;2026-05-21T21:27:52.934740400+03:00[Europe/Moscow];66.45187;-93.46147684118729;98;-14.089561;25.837505149528056;317;4150;360.46
7174;Upsilon-7074;539;-942;2026-05-21T21:27:52.936895374+03:00[Europe/Moscow];15.018318;2.463107764204935;651;-83.67918;-5.840457804942332;298;9530;261.74
7175;Rho-7075;881;-389;2026-05-21T21:27:52.939165460+03:00[Europe/Moscow];-16.50444;-3.09133992348616;915;72.78183;-86.12981466738047;368;6468;86.61
7176;Eta-7076;537;303;2026-05-21T21:27:52.941426264+03:00[Europe/Moscow];-87.17021;72.46401267881262;737;91.133194;-65.56489885004154;928;3208;942.09
7177;Pi-7077;-85;678;2026-05-21T21:27:52.943567077+03:00[Europe/Moscow];-21.93444;55.13662178190896;729;59.194702;59.57739824020527;349;9477;235.43
7178;Omicron-7078;-247;-480;2026-05-21T21:27:52.945689236+03:00[Europe/Moscow];99.98462;9.854495697533693;599;-72.40689;-68.01496090320398;561;7581;240.62
7179;Gamma-7079;38;583;2026-05-21T21:27:52.947806840+03:00[Europe/Moscow];-18.541733;-80.61925146796109;962;60.199417;23.02703574338672;432;9378;262.36
7180;Alpha-7080;-901;607;2026-05-21T21:27:52.950067026+03:00[Europe/Moscow];88.25284;78.10451834069005;896;-39.39061;18.12576411599997;53;7526;265.56
7181;Xi-7081;423;-114;2026-05-21T21:27:52.952399103+03:00[Europe/Moscow];45.084305;2.6712384269414855;257;20.698082;-73.79358094314551;86;4444;783.72
7182;Theta-7082;270;343;2026-05-21T21:27:52.954551966+03:00[Europe/Moscow];-90.1264;61.358818037194084;518;-70.18237;46.05396282807098;798;7520;805.14
7183;Rho-7083;-665;-97;2026-05-21T21:27:52.956728621+03:00[Europe/Moscow];-54.818344;66.77824427543109;957;-42.282093;84.87742642829298;328;5355;580.20
